2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7360690339992289
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7324274630009313
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7314746410011139
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7319817419993342
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7307586339993577
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7304709119998734
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.731209420999221
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7326761100011936
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.731149445000483
2022-11-16 11:59:13.424514,atax,dace_cpu,4,"(40000, 50000)",0.7332924649999768
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7324496529981843
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.73190400400199
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7348120440001367
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7306767270019918
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7355368509997788
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.73431476100086
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7350895899980969
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.735294273999898
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7360270819990546
2022-11-16 11:59:45.575761,bicg,dace_cpu,4,"(50000, 40000)",0.7336799020013132
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.7942358700020122
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.7819587859994499
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.790413307997369
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.785424198002147
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.7949608290000469
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.7919592110010854
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.7963807710002584
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.797948424002243
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.8199622520005505
2022-11-16 11:59:56.096733,doitgen,dace_cpu,4,"(512, 512, 512)",0.7896383000006608
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",22.962847517999762
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",22.972517221001908
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.152781618999143
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",22.998432662003324
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.300833925997722
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.1025870989979
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.00641295999958
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.27472048400159
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.04498128400155
2022-11-16 12:04:16.252736,gemm,dace_cpu,4,"(12700, 14606, 8256)",23.134416035998584
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.2701257529988652
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.2710761719972652
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.2720709750028618
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.27129591300035827
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.27049568599977647
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.27031347500087577
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.2705948670009093
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.2708815570003935
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.27060102799805463
2022-11-16 12:04:25.956599,gemver,dace_cpu,4,"(20000,)",0.27137848300117184
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7259278849996917
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7252613739983644
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7249534519978624
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7258396149991313
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7264344980030728
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7242459420012892
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7268288289997145
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7243786070030183
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7244055169976491
2022-11-16 12:05:19.433043,gesummv,dace_cpu,4,"(44800,)",0.7247687759991095
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.650390901999344
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.740147618002084
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.699758212002052
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.949723910998728
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.86092313500194
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.700546411000687
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.603469535999466
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.660937872999057
2022-11-16 12:09:45.938039,k2mm,dace_cpu,4,"(10160, 11430, 6986)",23.889363715003128
