atax,dace_cpu,8,"(56572, 70712)",0.24461280499963323
atax,dace_cpu,8,"(56572, 70712)",0.24274593700101832
atax,dace_cpu,8,"(56572, 70712)",0.2413377259981644
atax,dace_cpu,8,"(56572, 70712)",0.24025833399718977
atax,dace_cpu,8,"(56572, 70712)",0.23927927800104953
atax,dace_cpu,8,"(56572, 70712)",0.2389241429991671
atax,dace_cpu,8,"(56572, 70712)",0.2375106700019387
atax,dace_cpu,8,"(56572, 70712)",0.23848292299953755
atax,dace_cpu,8,"(56572, 70712)",0.23703941199710243
atax,dace_cpu,8,"(56572, 70712)",0.2368740540005092
bicg,dace_cpu,8,"(70712, 56572)",0.23019783600102528
bicg,dace_cpu,8,"(70712, 56572)",0.2294722910010023
bicg,dace_cpu,8,"(70712, 56572)",0.22937533499862184
bicg,dace_cpu,8,"(70712, 56572)",0.23154140999758965
bicg,dace_cpu,8,"(70712, 56572)",0.2299768180018873
bicg,dace_cpu,8,"(70712, 56572)",0.2295586069994897
bicg,dace_cpu,8,"(70712, 56572)",0.2293943719996605
bicg,dace_cpu,8,"(70712, 56572)",0.22943580199716962
bicg,dace_cpu,8,"(70712, 56572)",0.2293940300005488
bicg,dace_cpu,8,"(70712, 56572)",0.22986957499961136
doitgen,dace_cpu,8,"(1024, 512, 512)",0.08293757399951573
doitgen,dace_cpu,8,"(1024, 512, 512)",0.08052443400083575
doitgen,dace_cpu,8,"(1024, 512, 512)",0.08147762600128772
doitgen,dace_cpu,8,"(1024, 512, 512)",0.07962688699990395
doitgen,dace_cpu,8,"(1024, 512, 512)",0.07849599199835211
doitgen,dace_cpu,8,"(1024, 512, 512)",0.07841583899789839
doitgen,dace_cpu,8,"(1024, 512, 512)",0.0800169879985333
doitgen,dace_cpu,8,"(1024, 512, 512)",0.0783712429984007
doitgen,dace_cpu,8,"(1024, 512, 512)",0.0799237280007219
doitgen,dace_cpu,8,"(1024, 512, 512)",0.07875343799969414
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9666567300009774
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9581523589986318
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9625763880030718
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9710613140014175
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9600622350008052
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9665620299965667
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9678714520014182
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9681263380007294
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9633896899977117
gemm,dace_cpu,8,"(16000, 18400, 10400)",1.9579371639993042
gemver,dace_cpu,8,"(28288,)",0.06988299899967387
gemver,dace_cpu,8,"(28288,)",0.06665444900136208
gemver,dace_cpu,8,"(28288,)",0.06675154700133135
gemver,dace_cpu,8,"(28288,)",0.06660528499924112
