atax,dace_cpu,1,"(20000, 25000)",0.23356236800009356
atax,dace_cpu,1,"(20000, 25000)",0.23233076100041217
atax,dace_cpu,1,"(20000, 25000)",0.23273598000014317
atax,dace_cpu,1,"(20000, 25000)",0.23206422900057078
atax,dace_cpu,1,"(20000, 25000)",0.2333650079999643
atax,dace_cpu,1,"(20000, 25000)",0.2324165259997244
atax,dace_cpu,1,"(20000, 25000)",0.23254035399986606
atax,dace_cpu,1,"(20000, 25000)",0.23444907300017803
atax,dace_cpu,1,"(20000, 25000)",0.2317822969998815
atax,dace_cpu,1,"(20000, 25000)",0.23303203900013614
atax,dace_cpu,1,"(20000, 25000)",0.23905224000009184
atax,dace_cpu,1,"(20000, 25000)",0.23892167900066852
atax,dace_cpu,1,"(20000, 25000)",0.239155488000506
atax,dace_cpu,1,"(20000, 25000)",0.2379270589999578
atax,dace_cpu,1,"(20000, 25000)",0.23620636200030276
atax,dace_cpu,1,"(20000, 25000)",0.237588267999854
atax,dace_cpu,1,"(20000, 25000)",0.23608420799973828
atax,dace_cpu,1,"(20000, 25000)",0.23604581400013558
atax,dace_cpu,1,"(20000, 25000)",0.23589519500001188
atax,dace_cpu,1,"(20000, 25000)",0.23557015000005777
bicg,dace_cpu,1,"(25000, 20000)",0.2301633489996675
bicg,dace_cpu,1,"(25000, 20000)",0.23106235699924582
bicg,dace_cpu,1,"(25000, 20000)",0.22972152100010135
bicg,dace_cpu,1,"(25000, 20000)",0.22938920200067514
bicg,dace_cpu,1,"(25000, 20000)",0.22911589699924662
bicg,dace_cpu,1,"(25000, 20000)",0.22961270100040565
bicg,dace_cpu,1,"(25000, 20000)",0.22953827799938153
bicg,dace_cpu,1,"(25000, 20000)",0.22913846099982038
bicg,dace_cpu,1,"(25000, 20000)",0.2292921349999233
bicg,dace_cpu,1,"(25000, 20000)",0.22900633700010076
doitgen,dace_cpu,1,"(128, 512, 512)",0.05222440299985465
doitgen,dace_cpu,1,"(128, 512, 512)",0.04712931199992454
doitgen,dace_cpu,1,"(128, 512, 512)",0.0461684370002331
doitgen,dace_cpu,1,"(128, 512, 512)",0.04694417600057932
doitgen,dace_cpu,1,"(128, 512, 512)",0.045869342000514735
doitgen,dace_cpu,1,"(128, 512, 512)",0.045692231000430183
doitgen,dace_cpu,1,"(128, 512, 512)",0.045544798000264564
doitgen,dace_cpu,1,"(128, 512, 512)",0.04536134599948127
doitgen,dace_cpu,1,"(128, 512, 512)",0.045192120999672625
doitgen,dace_cpu,1,"(128, 512, 512)",0.04526451000037923
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8816672250004558
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.88055952600007
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8820853979996173
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8798876660002861
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8839011549998759
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8837047980005082
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8815357109997422
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8836221690007733
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8813130230000752
gemm,dace_cpu,1,"(8000, 9200, 5200)",0.8794543120002345
gemver,dace_cpu,1,"(10000,)",0.06750967900006799
gemver,dace_cpu,1,"(10000,)",0.06557301900011225
gemver,dace_cpu,1,"(10000,)",0.06495015100063029
gemver,dace_cpu,1,"(10000,)",0.0654395609999483
gemver,dace_cpu,1,"(10000,)",0.0651475209997443
gemver,dace_cpu,1,"(10000,)",0.0651878590006163
gemver,dace_cpu,1,"(10000,)",0.06512314400060859
gemver,dace_cpu,1,"(10000,)",0.06535683199945197
gemver,dace_cpu,1,"(10000,)",0.06508894900071027
gemver,dace_cpu,1,"(10000,)",0.06509012999958941
gesummv,dace_cpu,1,"(22400,)",0.22966480900049646
gesummv,dace_cpu,1,"(22400,)",0.22910653399958392
gesummv,dace_cpu,1,"(22400,)",0.22928427799979545
gesummv,dace_cpu,1,"(22400,)",0.2296141599999828
gesummv,dace_cpu,1,"(22400,)",0.22910512300040864
gesummv,dace_cpu,1,"(22400,)",0.2291196400001354
gesummv,dace_cpu,1,"(22400,)",0.23005146199921
gesummv,dace_cpu,1,"(22400,)",0.22885527200014621
gesummv,dace_cpu,1,"(22400,)",0.2295929600004456
gesummv,dace_cpu,1,"(22400,)",0.22896527299963054
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.908995947999756
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.9120249970001169
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.9086279100001775
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.911594690000129
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.9087636249996649
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.9071691799999826
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.9080602920003003
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.907559329999458
k2mm,dace_cpu,1,"(6400, 7200, 4400)",0.9104319180005405
